Actual,Predicted,Mean Absolute Error
37.0,36.4,0.6000000000000014
26.0,26.08,-0.0799999999999983
82.0,81.34,0.6599999999999966
79.0,78.9,0.09999999999999432
41.0,41.24,-0.240000000000002
61.0,60.97,0.030000000000001137
64.0,64.15,-0.15000000000000568
50.0,49.45,0.5499999999999972
92.0,91.48,0.519999999999996
75.0,75.03,-0.030000000000001137
69.0,69.0,0.0
72.0,72.0,0.0
91.0,91.0,0.0
30.0,29.92,0.0799999999999983
46.0,46.24,-0.240000000000002
71.0,69.97,1.0300000000000011
65.0,65.0,0.0
82.0,82.0,0.0
77.0,77.05,-0.04999999999999716
64.0,64.0,0.0
77.0,77.0,0.0
41.0,40.61,0.39000000000000057
61.0,61.0,0.0
63.0,63.0,0.0
65.0,64.28,0.7199999999999989
86.0,85.63,0.37000000000000455
50.0,49.42,0.5799999999999983
29.0,28.85,0.14999999999999858
69.0,69.0,0.0
40.0,40.62,-0.6199999999999974
19.0,20.8,-1.8000000000000007
40.0,40.48,-0.4799999999999969
39.0,39.26,-0.259999999999998
52.0,51.46,0.5399999999999991
70.0,44.29,25.71
31.0,31.19,-0.19000000000000128
59.0,60.34,-1.3400000000000034
72.0,71.75,0.25
26.0,42.23,-16.229999999999997
82.0,82.0,0.0
63.0,47.44,15.560000000000002
77.0,77.0,0.0
83.0,83.0,0.0
36.0,35.99,0.00999999999999801
83.0,82.41,0.5900000000000034
86.0,85.9,0.09999999999999432
67.0,67.0,0.0
30.0,35.27,-5.270000000000003
47.0,44.39,2.6099999999999994
22.0,21.73,0.2699999999999996
42.0,41.8,0.20000000000000284
76.0,76.0,0.0
76.0,76.06,-0.060000000000002274
47.0,47.0,0.0
77.0,76.93,0.06999999999999318
83.0,83.0,0.0
56.0,46.92,9.079999999999998
48.0,48.12,-0.11999999999999744
52.0,51.9,0.10000000000000142
61.0,61.0,0.0
30.0,30.24,-0.23999999999999844
60.0,60.0,0.0
61.0,61.0,0.0
34.0,34.33,-0.3299999999999983
69.0,69.0,0.0
68.0,67.99,0.010000000000005116
20.0,21.84,-1.8399999999999999
50.0,49.98,0.020000000000003126
67.0,67.0,0.0
96.0,95.96,0.04000000000000625
88.0,88.02,-0.01999999999999602
78.0,78.01,-0.010000000000005116
46.0,45.99,0.00999999999999801
62.0,61.72,0.28000000000000114
65.0,64.82,0.18000000000000682
34.0,34.45,-0.45000000000000284
66.0,65.8,0.20000000000000284
84.0,83.98,0.01999999999999602
34.0,33.71,0.28999999999999915
56.0,56.72,-0.7199999999999989
31.0,30.35,0.6499999999999986
76.0,76.0,0.0
49.0,48.96,0.03999999999999915
23.0,28.66,-5.66
20.0,22.0,-2.0
27.0,28.81,-1.8099999999999987
52.0,51.92,0.0799999999999983
78.0,71.43,6.569999999999993
82.0,82.0,0.0
86.0,86.0,0.0
85.0,84.98,0.01999999999999602
60.0,60.01,-0.00999999999999801
67.0,67.3,-0.29999999999999716
76.0,76.0,0.0
53.0,52.4,0.6000000000000014
88.0,88.0,0.0
67.0,67.0,0.0
44.0,44.37,-0.36999999999999744
19.0,27.97,-8.969999999999999
85.0,85.66,-0.6599999999999966
84.0,84.0,0.0
71.0,71.0,0.0
73.0,73.01,-0.010000000000005116
26.0,27.27,-1.2699999999999996
84.0,84.0,0.0
94.0,94.12,-0.12000000000000455
75.0,75.0,0.0
54.0,53.98,0.020000000000003126
92.0,92.0,0.0
57.0,57.01,-0.00999999999999801
27.0,27.11,-0.10999999999999943
24.0,24.25,-0.25
62.0,61.86,0.14000000000000057
35.0,34.59,0.4099999999999966
45.0,44.76,0.240000000000002
69.0,69.01,-0.010000000000005116
80.0,80.0,0.0
58.0,58.0,0.0
33.0,32.78,0.21999999999999886
53.0,52.81,0.18999999999999773
72.0,72.0,0.0
31.0,30.79,0.21000000000000085
44.0,44.57,-0.5700000000000003
39.0,38.8,0.20000000000000284
58.0,57.97,0.030000000000001137
71.0,71.0,0.0
52.0,52.05,-0.04999999999999716
19.0,25.99,-6.989999999999998
60.0,60.0,0.0
61.0,60.96,0.03999999999999915
78.0,78.0,0.0
58.0,57.93,0.07000000000000028
63.0,63.11,-0.10999999999999943
57.0,57.55,-0.5499999999999972
94.0,94.06,-0.060000000000002274
49.0,49.31,-0.3100000000000023
49.0,49.02,-0.020000000000003126
73.0,72.38,0.6200000000000045
90.0,89.97,0.030000000000001137
30.0,29.5,0.5
70.0,70.0,0.0
83.0,83.02,-0.01999999999999602
42.0,42.18,-0.17999999999999972
81.0,81.0,0.0
51.0,50.23,0.7700000000000031
72.0,71.88,0.12000000000000455
79.0,78.23,0.769999999999996
68.0,68.0,0.0
52.0,52.03,-0.030000000000001137
68.0,68.0,0.0
76.0,76.0,0.0
62.0,61.99,0.00999999999999801
74.0,74.0,0.0
91.0,91.02,-0.01999999999999602
48.0,48.2,-0.20000000000000284
51.0,51.28,-0.28000000000000114
51.0,50.75,0.25
91.0,90.51,0.4899999999999949
36.0,35.95,0.04999999999999716
74.0,74.0,0.0
90.0,90.04,-0.04000000000000625
44.0,43.92,0.0799999999999983
39.0,38.43,0.5700000000000003
65.0,65.0,0.0
41.0,40.9,0.10000000000000142
69.0,68.95,0.04999999999999716
49.0,48.74,0.259999999999998
31.0,32.01,-1.009999999999998
30.0,30.22,-0.21999999999999886
76.0,76.03,-0.030000000000001137
84.0,84.0,0.0
66.0,66.0,0.0
31.0,30.81,0.19000000000000128
49.0,48.94,0.060000000000002274
62.0,62.0,0.0
38.0,38.21,-0.21000000000000085
86.0,86.0,0.0
63.0,62.94,0.060000000000002274
27.0,26.19,0.8099999999999987
51.0,51.12,-0.11999999999999744
81.0,81.06,-0.060000000000002274
89.0,88.15,0.8499999999999943
86.0,86.0,0.0
21.0,22.39,-1.3900000000000006
58.0,58.01,-0.00999999999999801
79.0,79.0,0.0
87.0,87.0,0.0
87.0,87.36,-0.35999999999999943
71.0,71.0,0.0
35.0,34.69,0.3100000000000023
54.0,54.25,-0.25
76.0,76.0,0.0
74.0,73.96,0.04000000000000625
89.0,89.0,0.0
64.0,64.0,0.0
67.0,66.79,0.20999999999999375
36.0,35.9,0.10000000000000142
76.0,76.0,0.0
72.0,71.75,0.25
65.0,65.0,0.0
78.0,78.0,0.0
37.0,38.13,-1.1300000000000026
49.0,49.0,0.0
74.0,74.0,0.0
56.0,56.0,0.0
31.0,30.9,0.10000000000000142
49.0,48.97,0.030000000000001137
75.0,75.05,-0.04999999999999716
58.0,57.57,0.4299999999999997
48.0,47.97,0.030000000000001137
77.0,77.0,0.0
71.0,71.0,0.0
58.0,58.0,0.0
42.0,41.96,0.03999999999999915
60.0,60.0,0.0
37.0,37.42,-0.4200000000000017
56.0,55.9,0.10000000000000142
60.0,59.95,0.04999999999999716
24.0,23.94,0.05999999999999872
80.0,79.99,0.010000000000005116
28.0,27.97,0.030000000000001137
63.0,63.0,0.0
76.0,76.0,0.0
46.0,46.43,-0.4299999999999997
54.0,53.85,0.14999999999999858
63.0,63.0,0.0
73.0,73.0,0.0
49.0,48.76,0.240000000000002
67.0,67.0,0.0
54.0,54.02,-0.020000000000003126
86.0,86.01,-0.010000000000005116
24.0,24.03,-0.030000000000001137
54.0,54.0,0.0
23.0,23.1,-0.10000000000000142
68.0,68.01,-0.010000000000005116
38.0,37.7,0.29999999999999716
58.0,58.0,0.0
50.0,48.56,1.4399999999999977
76.0,75.89,0.10999999999999943
30.0,29.8,0.1999999999999993
50.0,49.95,0.04999999999999716
53.0,53.22,-0.21999999999999886
73.0,73.0,0.0
60.0,51.29,8.71
85.0,84.99,0.010000000000005116
64.0,63.8,0.20000000000000284
66.0,66.0,0.0
42.0,41.78,0.21999999999999886
51.0,51.02,-0.020000000000003126
56.0,55.55,0.45000000000000284
88.0,88.0,0.0
65.0,65.03,-0.030000000000001137
57.0,57.61,-0.6099999999999994
56.0,56.0,0.0
56.0,55.98,0.020000000000003126
85.0,85.3,-0.29999999999999716
63.0,63.05,-0.04999999999999716
63.0,63.0,0.0
99.0,97.06,1.9399999999999977
59.0,59.0,0.0
69.0,69.0,0.0
32.0,32.13,-0.13000000000000256
83.0,82.98,0.01999999999999602
73.0,72.8,0.20000000000000284
70.0,69.67,0.3299999999999983
82.0,47.29,34.71
44.0,44.1,-0.10000000000000142
57.0,56.96,0.03999999999999915
62.0,62.0,0.0
40.0,40.2,-0.20000000000000284
79.0,78.99,0.010000000000005116
65.0,65.0,0.0
60.0,59.74,0.259999999999998
44.0,44.07,-0.07000000000000028
53.0,53.1,-0.10000000000000142
30.0,30.26,-0.26000000000000156
26.0,31.95,-5.949999999999999
69.0,69.0,0.0
72.0,71.88,0.12000000000000455
49.0,49.06,-0.060000000000002274
58.0,58.03,-0.030000000000001137
69.0,69.1,-0.09999999999999432
46.0,45.51,0.490000000000002
50.0,49.98,0.020000000000003126
59.0,58.95,0.04999999999999716
46.0,45.85,0.14999999999999858
42.0,42.29,-0.28999999999999915
88.0,88.01,-0.010000000000005116
87.0,87.0,0.0
69.0,68.99,0.010000000000005116
44.0,44.08,-0.0799999999999983
93.0,90.35,2.6500000000000057
57.0,57.0,0.0
81.0,81.0,0.0
86.0,86.02,-0.01999999999999602
79.0,78.73,0.269999999999996
39.0,39.35,-0.3500000000000014
30.0,29.66,0.33999999999999986
84.0,84.0,0.0
76.0,76.0,0.0
52.0,51.34,0.6599999999999966
70.0,70.02,-0.01999999999999602
29.0,28.78,0.21999999999999886
55.0,55.0,0.0
84.0,84.0,0.0
57.0,56.96,0.03999999999999915
71.0,70.99,0.010000000000005116
54.0,54.08,-0.0799999999999983
21.0,22.01,-1.0100000000000016
54.0,54.0,0.0
75.0,75.0,0.0
48.0,48.06,-0.060000000000002274
78.0,78.0,0.0
26.0,25.8,0.1999999999999993
67.0,67.0,0.0
77.0,77.0,0.0
68.0,68.0,0.0
69.0,69.01,-0.010000000000005116
33.0,33.61,-0.6099999999999994
85.0,85.0,0.0
65.0,64.72,0.28000000000000114
42.0,42.26,-0.259999999999998
70.0,70.74,-0.7399999999999949
64.0,64.0,0.0
89.0,89.0,0.0
60.0,60.04,-0.03999999999999915
83.0,83.0,0.0
39.0,38.61,0.39000000000000057
80.0,80.03,-0.030000000000001137
25.0,54.49,-29.490000000000002
53.0,53.0,0.0
52.0,52.05,-0.04999999999999716
69.0,64.76,4.239999999999995
44.0,43.95,0.04999999999999716
46.0,47.0,-1.0
43.0,43.13,-0.13000000000000256
47.0,48.02,-1.0200000000000031
78.0,78.0,0.0
44.0,43.65,0.3500000000000014
36.0,36.08,-0.0799999999999983
94.0,94.05,-0.04999999999999716
86.0,86.01,-0.010000000000005116
84.0,84.0,0.0
46.0,45.76,0.240000000000002
36.0,36.44,-0.4399999999999977
60.0,59.98,0.020000000000003126
75.0,74.56,0.4399999999999977
60.0,60.0,0.0
70.0,69.94,0.060000000000002274
69.0,68.99,0.010000000000005116
61.0,60.84,0.1599999999999966
70.0,69.73,0.269999999999996
43.0,42.68,0.3200000000000003
34.0,33.98,0.020000000000003126
85.0,85.0,0.0
43.0,43.1,-0.10000000000000142
82.0,82.08,-0.0799999999999983
69.0,68.75,0.25
29.0,29.03,-0.030000000000001137
28.0,28.69,-0.6900000000000013
75.0,74.63,0.37000000000000455
49.0,48.99,0.00999999999999801
81.0,81.0,0.0
80.0,80.09,-0.09000000000000341
32.0,32.1,-0.10000000000000142
62.0,62.18,-0.17999999999999972
82.0,80.5,1.5
55.0,55.38,-0.38000000000000256
42.0,41.99,0.00999999999999801
38.0,37.2,0.7999999999999972
70.0,70.0,0.0
60.0,60.0,0.0
78.0,78.0,0.0
36.0,36.17,-0.1700000000000017
55.0,55.0,0.0
41.0,40.87,0.13000000000000256
52.0,52.03,-0.030000000000001137
64.0,64.0,0.0
63.0,63.0,0.0
67.0,67.0,0.0
23.0,22.59,0.41000000000000014
99.0,97.63,1.3700000000000045
41.0,40.73,0.2700000000000031
82.0,82.0,0.0
74.0,73.86,0.14000000000000057
48.0,47.99,0.00999999999999801
52.0,52.06,-0.060000000000002274
87.0,87.0,0.0
35.0,34.54,0.46000000000000085
58.0,57.99,0.00999999999999801
70.0,69.98,0.01999999999999602
26.0,27.19,-1.1900000000000013
74.0,74.01,-0.010000000000005116
66.0,66.0,0.0
51.0,51.5,-0.5
79.0,78.98,0.01999999999999602
83.0,83.02,-0.01999999999999602
88.0,85.96,2.0400000000000063
63.0,63.07,-0.07000000000000028
70.0,70.0,0.0
35.0,34.94,0.060000000000002274
59.0,59.0,0.0
59.0,59.16,-0.1599999999999966
57.0,56.98,0.020000000000003126
33.0,33.02,-0.020000000000003126
66.0,65.99,0.010000000000005116
75.0,75.0,0.0
49.0,49.01,-0.00999999999999801
90.0,89.99,0.010000000000005116
62.0,61.85,0.14999999999999858
49.0,49.35,-0.3500000000000014
57.0,41.41,15.590000000000003
76.0,75.92,0.0799999999999983
49.0,48.67,0.3299999999999983
46.0,46.15,-0.14999999999999858
48.0,48.03,-0.030000000000001137
41.0,40.95,0.04999999999999716
69.0,69.15,-0.15000000000000568
39.0,38.91,0.09000000000000341
47.0,46.98,0.020000000000003126
42.0,41.98,0.020000000000003126
43.0,42.92,0.0799999999999983
94.0,94.0,0.0
42.0,41.96,0.03999999999999915
31.0,31.55,-0.5500000000000007
50.0,49.42,0.5799999999999983
80.0,80.0,0.0
43.0,42.08,0.9200000000000017
63.0,63.0,0.0
46.0,45.85,0.14999999999999858
54.0,54.08,-0.0799999999999983
24.0,23.86,0.14000000000000057
64.0,64.48,-0.480000000000004
66.0,67.98,-1.980000000000004
28.0,27.91,0.08999999999999986
45.0,45.08,-0.0799999999999983
46.0,46.31,-0.3100000000000023
38.0,38.73,-0.7299999999999969
47.0,47.27,-0.2700000000000031
87.0,86.94,0.060000000000002274
38.0,37.68,0.3200000000000003
27.0,27.4,-0.3999999999999986
55.0,55.24,-0.240000000000002
82.0,81.98,0.01999999999999602
43.0,42.83,0.1700000000000017
80.0,80.0,0.0
62.0,61.88,0.11999999999999744
80.0,79.97,0.030000000000001137
59.0,58.97,0.030000000000001137
80.0,80.0,0.0
88.0,88.0,0.0
81.0,81.03,-0.030000000000001137
80.0,80.0,0.0
61.0,61.38,-0.38000000000000256
60.0,60.02,-0.020000000000003126
62.0,62.0,0.0
58.0,57.93,0.07000000000000028
70.0,70.0,0.0
71.0,71.0,0.0
40.0,39.94,0.060000000000002274
72.0,72.56,-0.5600000000000023
46.0,45.62,0.38000000000000256
30.0,30.06,-0.05999999999999872
84.0,84.0,0.0
51.0,51.05,-0.04999999999999716
77.0,77.0,0.0
57.0,57.18,-0.17999999999999972
45.0,45.04,-0.03999999999999915
20.0,19.83,0.1700000000000017
38.0,38.05,-0.04999999999999716
29.0,28.58,0.4200000000000017
36.0,35.76,0.240000000000002
59.0,59.01,-0.00999999999999801
41.0,40.95,0.04999999999999716
90.0,89.86,0.14000000000000057
79.0,79.0,0.0
57.0,56.99,0.00999999999999801
40.0,40.52,-0.5200000000000031
52.0,52.04,-0.03999999999999915
50.0,50.15,-0.14999999999999858
43.0,43.07,-0.07000000000000028
25.0,25.2,-0.1999999999999993
58.0,58.32,-0.3200000000000003
57.0,57.19,-0.18999999999999773
47.0,47.08,-0.0799999999999983
70.0,70.0,0.0
25.0,24.84,0.16000000000000014
61.0,61.0,0.0
72.0,72.0,0.0
72.0,71.7,0.29999999999999716
46.0,45.88,0.11999999999999744
73.0,73.0,0.0
44.0,43.85,0.14999999999999858
70.0,70.0,0.0
51.0,51.0,0.0
38.0,37.76,0.240000000000002
53.0,52.76,0.240000000000002
64.0,64.0,0.0
73.0,73.06,-0.060000000000002274
57.0,58.05,-1.0499999999999972
37.0,37.18,-0.17999999999999972
49.0,48.9,0.10000000000000142
76.0,76.0,0.0
68.0,68.0,0.0
59.0,58.93,0.07000000000000028
77.0,77.0,0.0
62.0,62.0,0.0
83.0,83.0,0.0
49.0,44.72,4.280000000000001
18.0,19.16,-1.1600000000000001
23.0,23.6,-0.6000000000000014
68.0,68.0,0.0
32.0,32.27,-0.2700000000000031
65.0,65.0,0.0
54.0,54.21,-0.21000000000000085
37.0,37.26,-0.259999999999998
53.0,53.04,-0.03999999999999915
54.0,53.4,0.6000000000000014
76.0,76.0,0.0
61.0,60.95,0.04999999999999716
83.0,82.59,0.4099999999999966
33.0,32.89,0.10999999999999943
60.0,59.97,0.030000000000001137
74.0,74.0,0.0
32.0,32.19,-0.18999999999999773
45.0,45.82,-0.8200000000000003
76.0,75.95,0.04999999999999716
33.0,33.25,-0.25
60.0,60.33,-0.3299999999999983
73.0,72.99,0.010000000000005116
64.0,64.06,-0.060000000000002274
82.0,82.0,0.0
48.0,48.07,-0.07000000000000028
44.0,43.88,0.11999999999999744
50.0,50.02,-0.020000000000003126
36.0,36.14,-0.14000000000000057
62.0,59.24,2.759999999999998
64.0,63.99,0.00999999999999801
39.0,38.9,0.10000000000000142
76.0,76.0,0.0
79.0,78.96,0.04000000000000625
73.0,73.16,-0.1599999999999966
65.0,65.11,-0.10999999999999943
77.0,77.0,0.0
40.0,39.98,0.020000000000003126
41.0,40.66,0.3400000000000034
71.0,71.01,-0.010000000000005116
55.0,55.0,0.0
71.0,71.01,-0.010000000000005116
83.0,82.88,0.12000000000000455
71.0,71.0,0.0
80.0,80.0,0.0
46.0,45.63,0.36999999999999744
59.0,59.05,-0.04999999999999716
88.0,87.99,0.010000000000005116
72.0,72.0,0.0
30.0,32.15,-2.1499999999999986
30.0,30.42,-0.4200000000000017
43.0,42.77,0.22999999999999687
77.0,77.0,0.0
73.0,73.03,-0.030000000000001137
53.0,53.01,-0.00999999999999801
45.0,45.62,-0.6199999999999974
89.0,89.0,0.0
42.0,41.99,0.00999999999999801
48.0,47.78,0.21999999999999886
75.0,75.0,0.0
83.0,83.0,0.0
78.0,78.04,-0.04000000000000625
57.0,57.0,0.0
47.0,47.11,-0.10999999999999943
78.0,78.0,0.0
81.0,80.38,0.6200000000000045
66.0,65.98,0.01999999999999602
73.0,73.0,0.0
22.0,23.52,-1.5199999999999996
72.0,72.02,-0.01999999999999602
63.0,62.81,0.18999999999999773
93.0,93.0,0.0
85.0,85.0,0.0
58.0,58.0,0.0
80.0,80.01,-0.010000000000005116
86.0,86.0,0.0
95.0,94.95,0.04999999999999716
24.0,24.77,-0.7699999999999996
68.0,68.0,0.0
50.0,50.01,-0.00999999999999801
65.0,64.67,0.3299999999999983
61.0,60.89,0.10999999999999943
37.0,37.25,-0.25
40.0,40.26,-0.259999999999998
83.0,83.12,-0.12000000000000455
52.0,51.69,0.3100000000000023
62.0,51.03,10.969999999999999
65.0,64.7,0.29999999999999716
47.0,48.4,-1.3999999999999986
77.0,76.93,0.06999999999999318
53.0,53.03,-0.030000000000001137
67.0,67.0,0.0
28.0,27.83,0.1700000000000017
36.0,36.11,-0.10999999999999943
76.0,76.0,0.0
78.0,78.0,0.0
42.0,42.12,-0.11999999999999744
71.0,70.97,0.030000000000001137
87.0,87.01,-0.010000000000005116
30.0,29.91,0.08999999999999986
63.0,63.1,-0.10000000000000142
77.0,77.0,0.0
21.0,20.77,0.23000000000000043
34.0,34.16,-0.1599999999999966
81.0,80.98,0.01999999999999602
39.0,39.0,0.0
75.0,75.05,-0.04999999999999716
33.0,34.47,-1.4699999999999989
23.0,23.64,-0.6400000000000006
74.0,74.14,-0.14000000000000057
80.0,80.0,0.0
65.0,65.78,-0.7800000000000011
82.0,82.0,0.0
60.0,60.0,0.0
34.0,34.1,-0.10000000000000142
38.0,38.51,-0.509999999999998
61.0,60.91,0.09000000000000341
65.0,65.0,0.0
68.0,68.01,-0.010000000000005116
74.0,74.0,0.0
26.0,25.98,0.019999999999999574
48.0,48.17,-0.1700000000000017
71.0,70.7,0.29999999999999716
27.0,30.26,-3.2600000000000016
26.0,26.12,-0.120000000000001
53.0,53.28,-0.28000000000000114
41.0,40.96,0.03999999999999915
20.0,57.99,-37.99
74.0,74.04,-0.04000000000000625
57.0,57.04,-0.03999999999999915
66.0,66.0,0.0
68.0,67.88,0.12000000000000455
77.0,77.0,0.0
69.0,69.02,-0.01999999999999602
44.0,44.14,-0.14000000000000057
48.0,48.03,-0.030000000000001137
75.0,75.03,-0.030000000000001137
78.0,78.01,-0.010000000000005116
59.0,58.66,0.3400000000000034
72.0,71.97,0.030000000000001137
71.0,71.0,0.0
86.0,86.0,0.0
28.0,27.92,0.0799999999999983
66.0,66.11,-0.10999999999999943
80.0,80.01,-0.010000000000005116
56.0,56.01,-0.00999999999999801
78.0,78.0,0.0
72.0,72.0,0.0
53.0,52.98,0.020000000000003126
75.0,75.0,0.0
54.0,54.0,0.0
55.0,55.15,-0.14999999999999858
86.0,86.0,0.0
79.0,79.0,0.0
68.0,68.0,0.0
26.0,25.87,0.129999999999999
34.0,33.98,0.020000000000003126
63.0,62.99,0.00999999999999801
51.0,51.01,-0.00999999999999801
71.0,70.96,0.04000000000000625
85.0,85.0,0.0
65.0,65.0,0.0
60.0,60.05,-0.04999999999999716
78.0,78.0,0.0
68.0,68.0,0.0
64.0,64.0,0.0
47.0,46.73,0.2700000000000031
72.0,72.17,-0.1700000000000017
74.0,74.0,0.0
81.0,79.63,1.3700000000000045
56.0,48.2,7.799999999999997
69.0,68.99,0.010000000000005116
37.0,37.32,-0.3200000000000003
71.0,71.0,0.0
82.0,82.0,0.0
37.0,55.34,-18.340000000000003
51.0,51.08,-0.0799999999999983
62.0,61.96,0.03999999999999915
29.0,29.35,-0.3500000000000014
60.0,60.06,-0.060000000000002274
56.0,56.02,-0.020000000000003126
42.0,42.28,-0.28000000000000114
48.0,47.94,0.060000000000002274
45.0,45.57,-0.5700000000000003
51.0,50.85,0.14999999999999858
71.0,70.71,0.29000000000000625
29.0,40.57,-11.57
65.0,65.39,-0.39000000000000057
81.0,81.0,0.0
53.0,53.02,-0.020000000000003126
72.0,72.0,0.0
55.0,54.99,0.00999999999999801
67.0,67.2,-0.20000000000000284
48.0,48.12,-0.11999999999999744
65.0,65.0,0.0
49.0,48.8,0.20000000000000284
60.0,60.0,0.0
34.0,33.92,0.0799999999999983
55.0,27.22,27.78
45.0,45.22,-0.21999999999999886
63.0,62.98,0.020000000000003126
87.0,87.0,0.0
87.0,87.0,0.0
68.0,68.0,0.0
53.0,52.83,0.1700000000000017
76.0,76.0,0.0
54.0,53.8,0.20000000000000284
63.0,63.0,0.0
63.0,62.86,0.14000000000000057
70.0,70.0,0.0
34.0,34.53,-0.5300000000000011
30.0,29.96,0.03999999999999915
79.0,79.0,0.0
71.0,71.0,0.0
92.0,91.98,0.01999999999999602
27.0,27.45,-0.4499999999999993
51.0,50.9,0.10000000000000142
76.0,76.05,-0.04999999999999716
79.0,79.0,0.0
24.0,23.63,0.370000000000001
75.0,75.0,0.0
86.0,86.01,-0.010000000000005116
35.0,34.94,0.060000000000002274
28.0,27.96,0.03999999999999915
66.0,65.54,0.45999999999999375
91.0,91.0,0.0
34.0,34.25,-0.25
73.0,73.0,0.0
46.0,46.18,-0.17999999999999972
37.0,37.0,0.0
63.0,62.98,0.020000000000003126
43.0,41.85,1.1499999999999986
66.0,65.99,0.010000000000005116
52.0,51.96,0.03999999999999915
48.0,48.33,-0.3299999999999983
58.0,58.0,0.0
52.0,52.56,-0.5600000000000023
32.0,32.7,-0.7000000000000028
77.0,77.34,-0.3400000000000034
76.0,76.0,0.0
60.0,59.85,0.14999999999999858
53.0,53.01,-0.00999999999999801
65.0,64.98,0.01999999999999602
44.0,44.26,-0.259999999999998
88.0,87.95,0.04999999999999716
70.0,70.0,0.0
51.0,51.03,-0.030000000000001137
37.0,36.52,0.4799999999999969
74.0,74.07,-0.06999999999999318
47.0,47.19,-0.18999999999999773
74.0,72.99,1.0100000000000051
73.0,73.36,-0.35999999999999943
42.0,42.09,-0.09000000000000341
81.0,80.48,0.519999999999996
98.0,97.68,0.3199999999999932
86.0,86.0,0.0
91.0,91.0,0.0
87.0,85.18,1.8199999999999932
68.0,68.85,-0.8499999999999943
77.0,77.0,0.0
77.0,77.0,0.0
49.0,48.56,0.4399999999999977
21.0,24.37,-3.370000000000001
80.0,80.0,0.0
45.0,44.61,0.39000000000000057
63.0,63.11,-0.10999999999999943
83.0,83.0,0.0
40.0,39.72,0.28000000000000114
36.0,36.47,-0.46999999999999886
58.0,57.08,0.9200000000000017
56.0,55.89,0.10999999999999943
51.0,51.04,-0.03999999999999915
38.0,37.99,0.00999999999999801
76.0,76.05,-0.04999999999999716
47.0,46.97,0.030000000000001137
84.0,84.0,0.0
69.0,67.88,1.1200000000000045
47.0,46.76,0.240000000000002
93.0,92.98,0.01999999999999602
79.0,79.0,0.0
59.0,59.04,-0.03999999999999915
46.0,46.03,-0.030000000000001137
54.0,54.0,0.0
36.0,36.16,-0.1599999999999966
81.0,81.0,0.0
35.0,34.56,0.4399999999999977
65.0,65.0,0.0
45.0,44.87,0.13000000000000256
61.0,60.97,0.030000000000001137
68.0,67.83,0.1700000000000017
76.0,76.02,-0.01999999999999602
92.0,92.61,-0.6099999999999994
63.0,62.91,0.09000000000000341
76.0,75.47,0.5300000000000011
85.0,85.0,0.0
93.0,92.78,0.21999999999999886
82.0,82.0,0.0
89.0,89.0,0.0
42.0,42.25,-0.25
49.0,48.97,0.030000000000001137
23.0,23.19,-0.19000000000000128
74.0,74.0,0.0
63.0,62.87,0.13000000000000256
75.0,75.01,-0.010000000000005116
78.0,78.0,0.0
36.0,35.87,0.13000000000000256
55.0,55.25,-0.25
48.0,48.06,-0.060000000000002274
78.0,74.26,3.739999999999995
67.0,66.83,0.1700000000000017
59.0,59.0,0.0
89.0,89.0,0.0
90.0,89.9,0.09999999999999432
63.0,63.07,-0.07000000000000028
33.0,33.08,-0.0799999999999983
64.0,63.93,0.07000000000000028
93.0,88.94,4.060000000000002
56.0,53.86,2.1400000000000006
69.0,69.0,0.0
73.0,73.0,0.0
82.0,82.59,-0.5900000000000034
59.0,59.0,0.0
57.0,56.97,0.030000000000001137
58.0,57.97,0.030000000000001137
71.0,70.98,0.01999999999999602
86.0,85.91,0.09000000000000341
87.0,87.0,0.0
78.0,78.0,0.0
61.0,60.91,0.09000000000000341
82.0,81.99,0.010000000000005116
71.0,71.0,0.0
84.0,84.0,0.0
23.0,23.62,-0.620000000000001
35.0,34.82,0.17999999999999972
39.0,39.09,-0.09000000000000341
70.0,70.0,0.0
58.0,58.86,-0.8599999999999994
32.0,48.18,-16.18
68.0,67.93,0.06999999999999318
84.0,84.0,0.0
61.0,60.91,0.09000000000000341
75.0,75.0,0.0
86.0,86.0,0.0
58.0,58.12,-0.11999999999999744
64.0,64.0,0.0
62.0,62.0,0.0
